id,table_id/id,name,description,percent,from_date,to_date,doc_serie_lenght,doc_serie_lenght_fixed,doc_number_lenght,doc_number_lenght_fixed,active
l10n_pe_oxe360.1279,l10n_pe_oxe360.pe_sunat_ple_table04,RON,New Leu / Rumania,0,,,0,False,0,False,True
l10n_pe_oxe360.1280,l10n_pe_oxe360.pe_sunat_ple_table04,RSD,Serbian Dinar / Serbia,0,,,0,False,0,False,True
l10n_pe_oxe360.1281,l10n_pe_oxe360.pe_sunat_ple_table04,RUB,Russian Ruble / Rusia,0,,,0,False,0,False,True
l10n_pe_oxe360.1282,l10n_pe_oxe360.pe_sunat_ple_table04,RWF,Rwanda Franc / Ruanda,0,,,0,False,0,False,True
l10n_pe_oxe360.1283,l10n_pe_oxe360.pe_sunat_ple_table04,SAR,Saudi Riyal / Arabia Saudita,0,,,0,False,0,False,True
l10n_pe_oxe360.1284,l10n_pe_oxe360.pe_sunat_ple_table04,SBD,Solomon Islands Dollar / Islas Salomón,0,,,0,False,0,False,True
l10n_pe_oxe360.1285,l10n_pe_oxe360.pe_sunat_ple_table04,SCR,Seychelles Rupee / Seychelles,0,,,0,False,0,False,True
l10n_pe_oxe360.1286,l10n_pe_oxe360.pe_sunat_ple_table04,SDG,Sudanese Pound / Sudán,0,,,0,False,0,False,True
l10n_pe_oxe360.1287,l10n_pe_oxe360.pe_sunat_ple_table04,SEK,Swedish Krona / Suecia,0,,,0,False,0,False,True
l10n_pe_oxe360.1288,l10n_pe_oxe360.pe_sunat_ple_table04,SGD,Singapore Dollar / Singapur,0,,,0,False,0,False,True
l10n_pe_oxe360.1289,l10n_pe_oxe360.pe_sunat_ple_table04,SHP,Saint Helena Pound / Santa Helena,0,,,0,False,0,False,True
l10n_pe_oxe360.1290,l10n_pe_oxe360.pe_sunat_ple_table04,SLL,Leone / Sierra Leona,0,,,0,False,0,False,True
l10n_pe_oxe360.1291,l10n_pe_oxe360.pe_sunat_ple_table04,SOS,Somali Shilling / Somalia,0,,,0,False,0,False,True
l10n_pe_oxe360.1292,l10n_pe_oxe360.pe_sunat_ple_table04,SRD,Surinam Dollar / Surinam,0,,,0,False,0,False,True
l10n_pe_oxe360.1293,l10n_pe_oxe360.pe_sunat_ple_table04,STD,Dobra / Santo Tomé y Príncipe,0,,,0,False,0,False,True
l10n_pe_oxe360.1294,l10n_pe_oxe360.pe_sunat_ple_table04,SVC,El Salvador Colon / El Salvador,0,,,0,False,0,False,True
l10n_pe_oxe360.1295,l10n_pe_oxe360.pe_sunat_ple_table04,SYP,Syrian Pound / Siria,0,,,0,False,0,False,True
l10n_pe_oxe360.1296,l10n_pe_oxe360.pe_sunat_ple_table04,SZL,Lilangeni / Suazilandia,0,,,0,False,0,False,True
l10n_pe_oxe360.1297,l10n_pe_oxe360.pe_sunat_ple_table04,THB,Baht / Tailandia,0,,,0,False,0,False,True
l10n_pe_oxe360.1298,l10n_pe_oxe360.pe_sunat_ple_table04,TJS,Somoni / Tayikistán,0,,,0,False,0,False,True
l10n_pe_oxe360.1299,l10n_pe_oxe360.pe_sunat_ple_table04,TMT,Manat / Turkmenistán,0,,,0,False,0,False,True
l10n_pe_oxe360.1300,l10n_pe_oxe360.pe_sunat_ple_table04,TND,Tunisian Dinar / Túnez,0,,,0,False,0,False,True
l10n_pe_oxe360.1301,l10n_pe_oxe360.pe_sunat_ple_table04,TOP,Pa'anga / Tonga,0,,,0,False,0,False,True
l10n_pe_oxe360.1302,l10n_pe_oxe360.pe_sunat_ple_table04,TRY,Turkish Lira / Turquía,0,,,0,False,0,False,True
l10n_pe_oxe360.1303,l10n_pe_oxe360.pe_sunat_ple_table04,TTD,Trinidad and Tobago Dollar / Trinidad y Tobago,0,,,0,False,0,False,True
l10n_pe_oxe360.1304,l10n_pe_oxe360.pe_sunat_ple_table04,TWD,New Taiwan Dollar / Taiwán,0,,,0,False,0,False,True
l10n_pe_oxe360.1305,l10n_pe_oxe360.pe_sunat_ple_table04,TZS,Tanzanian Shilling / Tanzania,0,,,0,False,0,False,True
l10n_pe_oxe360.1306,l10n_pe_oxe360.pe_sunat_ple_table04,UAH,Hryvnia / Ucrania,0,,,0,False,0,False,True
l10n_pe_oxe360.1307,l10n_pe_oxe360.pe_sunat_ple_table04,UGX,Uganda Shilling / Uganda,0,,,0,False,0,False,True
l10n_pe_oxe360.1308,l10n_pe_oxe360.pe_sunat_ple_table04,USD,US Dollar / Estados Unidos (EEUU),0,,,0,False,0,False,True
l10n_pe_oxe360.1309,l10n_pe_oxe360.pe_sunat_ple_table04,USN,US Dollar (Next day) / Estados Unidos (EEUU),0,,,0,False,0,False,True
l10n_pe_oxe360.1310,l10n_pe_oxe360.pe_sunat_ple_table04,USS,US Dollar (Same day) / Estados Unidos (EEUU),0,,,0,False,0,False,True
l10n_pe_oxe360.1311,l10n_pe_oxe360.pe_sunat_ple_table04,UYI,Uruguay Peso en Unidades Indexadas / Uruguay,0,,,0,False,0,False,True
l10n_pe_oxe360.1312,l10n_pe_oxe360.pe_sunat_ple_table04,UYU,Peso Uruguayo / Uruguay,0,,,0,False,0,False,True
l10n_pe_oxe360.1313,l10n_pe_oxe360.pe_sunat_ple_table04,UZS,Uzbekistan Sum / Uzbekistán,0,,,0,False,0,False,True
l10n_pe_oxe360.1314,l10n_pe_oxe360.pe_sunat_ple_table04,VEF,Bolivar Fuerte / Venezuela,0,,,0,False,0,False,True
l10n_pe_oxe360.1315,l10n_pe_oxe360.pe_sunat_ple_table04,VND,Dong / Vietnam,0,,,0,False,0,False,True
l10n_pe_oxe360.1316,l10n_pe_oxe360.pe_sunat_ple_table04,VUV,Vatu / Vanuatu,0,,,0,False,0,False,True
l10n_pe_oxe360.1317,l10n_pe_oxe360.pe_sunat_ple_table04,WST,Tala / Samoa del Oeste,0,,,0,False,0,False,True
l10n_pe_oxe360.1318,l10n_pe_oxe360.pe_sunat_ple_table04,XAF,CFA Franc BEAC ‡ / -,0,,,0,False,0,False,True
l10n_pe_oxe360.1319,l10n_pe_oxe360.pe_sunat_ple_table04,XAG,Silver / -,0,,,0,False,0,False,True
l10n_pe_oxe360.1320,l10n_pe_oxe360.pe_sunat_ple_table04,XAU,Gold / -,0,,,0,False,0,False,True
l10n_pe_oxe360.1321,l10n_pe_oxe360.pe_sunat_ple_table04,XBA,Bond Markets Units European Composite Unit (EURCO) / -,0,,,0,False,0,False,True
l10n_pe_oxe360.1322,l10n_pe_oxe360.pe_sunat_ple_table04,XBB,European Monetary Unit (E.M.U.-6) / -,0,,,0,False,0,False,True
l10n_pe_oxe360.1323,l10n_pe_oxe360.pe_sunat_ple_table04,XBC,European Unit of Account 9(E.U.A.-9) / -,0,,,0,False,0,False,True
l10n_pe_oxe360.1324,l10n_pe_oxe360.pe_sunat_ple_table04,XBD,European Unit of Account 17(E.U.A.-17) / -,0,,,0,False,0,False,True
l10n_pe_oxe360.1325,l10n_pe_oxe360.pe_sunat_ple_table04,XCD,East Caribbean Dollar / -,0,,,0,False,0,False,True
l10n_pe_oxe360.1326,l10n_pe_oxe360.pe_sunat_ple_table04,XDR,SDR / -,0,,,0,False,0,False,True
l10n_pe_oxe360.1327,l10n_pe_oxe360.pe_sunat_ple_table04,XFU,UIC-Franc / -,0,,,0,False,0,False,True
l10n_pe_oxe360.1328,l10n_pe_oxe360.pe_sunat_ple_table04,XOF,CFA Franc BCEAO † / -,0,,,0,False,0,False,True
l10n_pe_oxe360.1329,l10n_pe_oxe360.pe_sunat_ple_table04,XPD,Palladium / -,0,,,0,False,0,False,True
l10n_pe_oxe360.1330,l10n_pe_oxe360.pe_sunat_ple_table04,XPF,CFP Franc / -,0,,,0,False,0,False,True
l10n_pe_oxe360.1331,l10n_pe_oxe360.pe_sunat_ple_table04,XPT,Platinum / -,0,,,0,False,0,False,True
l10n_pe_oxe360.1332,l10n_pe_oxe360.pe_sunat_ple_table04,YER,Yemeni Rial / Yemen,0,,,0,False,0,False,True
l10n_pe_oxe360.1333,l10n_pe_oxe360.pe_sunat_ple_table04,ZAR,Rand / Sudáfrica,0,,,0,False,0,False,True
l10n_pe_oxe360.1334,l10n_pe_oxe360.pe_sunat_ple_table04,ZMK,Zambian Kwacha / Zambia,0,,,0,False,0,False,True
l10n_pe_oxe360.1335,l10n_pe_oxe360.pe_sunat_ple_table04,ZWL,Zimbabwe Dollar / Zimbabue,0,,,0,False,0,False,True
l10n_pe_oxe360.1336,l10n_pe_oxe360.pe_sunat_ple_table05,1,MERCADERÍAS,0,,,0,False,0,False,True
l10n_pe_oxe360.1337,l10n_pe_oxe360.pe_sunat_ple_table05,2,PRODUCTOS TERMINADOS,0,,,0,False,0,False,True
l10n_pe_oxe360.1338,l10n_pe_oxe360.pe_sunat_ple_table05,3,MATERIAS PRIMAS,0,,,0,False,0,False,True
l10n_pe_oxe360.1339,l10n_pe_oxe360.pe_sunat_ple_table05,4,ENVASES,0,,,0,False,0,False,True
l10n_pe_oxe360.1340,l10n_pe_oxe360.pe_sunat_ple_table05,5,MATERIALES AUXILIARES,0,,,0,False,0,False,True
l10n_pe_oxe360.1341,l10n_pe_oxe360.pe_sunat_ple_table05,6,SUMINISTROS,0,,,0,False,0,False,True
l10n_pe_oxe360.1342,l10n_pe_oxe360.pe_sunat_ple_table05,7,REPUESTOS,0,,,0,False,0,False,True
l10n_pe_oxe360.1343,l10n_pe_oxe360.pe_sunat_ple_table05,8,EMBALAJES,0,,,0,False,0,False,True
l10n_pe_oxe360.1344,l10n_pe_oxe360.pe_sunat_ple_table05,9,SUBPRODUCTOS,0,,,0,False,0,False,True
l10n_pe_oxe360.1345,l10n_pe_oxe360.pe_sunat_ple_table05,10,DESECHOS Y DESPERDICIOS,0,,,0,False,0,False,True
l10n_pe_oxe360.1346,l10n_pe_oxe360.pe_sunat_ple_table05,91,OTROS 1,0,,,0,False,0,False,True
l10n_pe_oxe360.1347,l10n_pe_oxe360.pe_sunat_ple_table05,92,OTROS 2,0,,,0,False,0,False,True
l10n_pe_oxe360.1348,l10n_pe_oxe360.pe_sunat_ple_table05,93,OTROS 3,0,,,0,False,0,False,True
l10n_pe_oxe360.1349,l10n_pe_oxe360.pe_sunat_ple_table05,94,OTROS 4,0,,,0,False,0,False,True
l10n_pe_oxe360.1350,l10n_pe_oxe360.pe_sunat_ple_table05,95,OTROS 5,0,,,0,False,0,False,True
l10n_pe_oxe360.1351,l10n_pe_oxe360.pe_sunat_ple_table05,96,OTROS 6,0,,,0,False,0,False,True
l10n_pe_oxe360.1352,l10n_pe_oxe360.pe_sunat_ple_table05,97,OTROS 7,0,,,0,False,0,False,True
l10n_pe_oxe360.1353,l10n_pe_oxe360.pe_sunat_ple_table05,98,OTROS 8,0,,,0,False,0,False,True
l10n_pe_oxe360.1354,l10n_pe_oxe360.pe_sunat_ple_table05,99,OTROS,0,,,0,False,0,False,True
l10n_pe_oxe360.1355,l10n_pe_oxe360.pe_sunat_ple_table06,4A,BOBINAS,0,,,0,False,0,False,True
l10n_pe_oxe360.1356,l10n_pe_oxe360.pe_sunat_ple_table06,BJ,BALDE,0,,,0,False,0,False,True
l10n_pe_oxe360.1357,l10n_pe_oxe360.pe_sunat_ple_table06,BLL,BARRILES,0,,,0,False,0,False,True
l10n_pe_oxe360.1358,l10n_pe_oxe360.pe_sunat_ple_table06,BG,BOLSA,0,,,0,False,0,False,True
l10n_pe_oxe360.1359,l10n_pe_oxe360.pe_sunat_ple_table06,BO,BOTELLAS,0,,,0,False,0,False,True
l10n_pe_oxe360.1360,l10n_pe_oxe360.pe_sunat_ple_table06,BX,CAJA,0,,,0,False,0,False,True
l10n_pe_oxe360.1361,l10n_pe_oxe360.pe_sunat_ple_table06,CT,CARTONES,0,,,0,False,0,False,True
l10n_pe_oxe360.1362,l10n_pe_oxe360.pe_sunat_ple_table06,CMK,CENTIMETRO CUADRADO,0,,,0,False,0,False,True
l10n_pe_oxe360.1363,l10n_pe_oxe360.pe_sunat_ple_table06,CMQ,CENTIMETRO CUBICO,0,,,0,False,0,False,True
l10n_pe_oxe360.1364,l10n_pe_oxe360.pe_sunat_ple_table06,CMT,CENTIMETRO LINEAL,0,,,0,False,0,False,True
l10n_pe_oxe360.1365,l10n_pe_oxe360.pe_sunat_ple_table06,CEN,CIENTO DE UNIDADES,0,,,0,False,0,False,True
l10n_pe_oxe360.1366,l10n_pe_oxe360.pe_sunat_ple_table06,CY,CILINDRO,0,,,0,False,0,False,True
l10n_pe_oxe360.1367,l10n_pe_oxe360.pe_sunat_ple_table06,CJ,CONOS,0,,,0,False,0,False,True
l10n_pe_oxe360.1368,l10n_pe_oxe360.pe_sunat_ple_table06,DZN,DOCENA,0,,,0,False,0,False,True
l10n_pe_oxe360.1369,l10n_pe_oxe360.pe_sunat_ple_table06,DZP,DOCENA POR 10**6,0,,,0,False,0,False,True
l10n_pe_oxe360.1370,l10n_pe_oxe360.pe_sunat_ple_table06,BE,FARDO,0,,,0,False,0,False,True
l10n_pe_oxe360.1371,l10n_pe_oxe360.pe_sunat_ple_table06,GLI,"GALON INGLES (4,545956L)",0,,,0,False,0,False,True
l10n_pe_oxe360.1372,l10n_pe_oxe360.pe_sunat_ple_table06,GRM,GRAMO,0,,,0,False,0,False,True
l10n_pe_oxe360.1373,l10n_pe_oxe360.pe_sunat_ple_table06,GRO,GRUESA,0,,,0,False,0,False,True
l10n_pe_oxe360.1374,l10n_pe_oxe360.pe_sunat_ple_table06,HLT,HECTOLITRO,0,,,0,False,0,False,True
l10n_pe_oxe360.1375,l10n_pe_oxe360.pe_sunat_ple_table06,LEF,HOJA,0,,,0,False,0,False,True
l10n_pe_oxe360.1376,l10n_pe_oxe360.pe_sunat_ple_table06,SET,JUEGO,0,,,0,False,0,False,True
l10n_pe_oxe360.1377,l10n_pe_oxe360.pe_sunat_ple_table06,KGM,KILOGRAMO,0,,,0,False,0,False,True
l10n_pe_oxe360.1378,l10n_pe_oxe360.pe_sunat_ple_table06,KTM,KILOMETRO,0,,,0,False,0,False,True
l10n_pe_oxe360.1379,l10n_pe_oxe360.pe_sunat_ple_table06,KWH,KILOVATIO HORA,0,,,0,False,0,False,True
l10n_pe_oxe360.1380,l10n_pe_oxe360.pe_sunat_ple_table06,KT,KIT,0,,,0,False,0,False,True
l10n_pe_oxe360.1381,l10n_pe_oxe360.pe_sunat_ple_table06,CA,LATAS,0,,,0,False,0,False,True
l10n_pe_oxe360.1382,l10n_pe_oxe360.pe_sunat_ple_table06,LBR,LIBRAS,0,,,0,False,0,False,True
l10n_pe_oxe360.1383,l10n_pe_oxe360.pe_sunat_ple_table06,LTR,LITRO,0,,,0,False,0,False,True
l10n_pe_oxe360.1384,l10n_pe_oxe360.pe_sunat_ple_table06,MWH,MEGAWATT HORA,0,,,0,False,0,False,True
l10n_pe_oxe360.1385,l10n_pe_oxe360.pe_sunat_ple_table06,MTR,METRO,0,,,0,False,0,False,True
l10n_pe_oxe360.1386,l10n_pe_oxe360.pe_sunat_ple_table06,MTK,METRO CUADRADO,0,,,0,False,0,False,True
l10n_pe_oxe360.1387,l10n_pe_oxe360.pe_sunat_ple_table06,MTQ,METRO CUBICO,0,,,0,False,0,False,True
l10n_pe_oxe360.1388,l10n_pe_oxe360.pe_sunat_ple_table06,MGM,MILIGRAMOS,0,,,0,False,0,False,True
l10n_pe_oxe360.1389,l10n_pe_oxe360.pe_sunat_ple_table06,MLT,MILILITRO,0,,,0,False,0,False,True
l10n_pe_oxe360.1390,l10n_pe_oxe360.pe_sunat_ple_table06,MMT,MILIMETRO,0,,,0,False,0,False,True
l10n_pe_oxe360.1391,l10n_pe_oxe360.pe_sunat_ple_table06,MMK,MILIMETRO CUADRADO,0,,,0,False,0,False,True
l10n_pe_oxe360.1392,l10n_pe_oxe360.pe_sunat_ple_table06,MMQ,MILIMETRO CUBICO,0,,,0,False,0,False,True
l10n_pe_oxe360.1393,l10n_pe_oxe360.pe_sunat_ple_table06,MLL,MILLARES,0,,,0,False,0,False,True
l10n_pe_oxe360.1394,l10n_pe_oxe360.pe_sunat_ple_table06,UM,MILLON DE UNIDADES,0,,,0,False,0,False,True
